IDpol,Exposure,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Area,Density,Region,claim_occurred,claim_amount,premium_paid
44432,1.0,6.944444444444445,16,55,77.0,B12,Diesel,A,393.0,Centre,True,356.45666666666665,384.71
44432,1.0,6.944444444444445,16,55,77.0,B12,Diesel,A,393.0,Centre,False,0.0,409.72
44432,1.0,6.944444444444445,16,55,77.0,B12,Diesel,A,393.0,Centre,False,0.0,442.5
44433,1.0,4.305555555555555,2,57,50.0,B12,Regular,A,393.0,Centre,False,0.0,98.31
44434,1.0,6.805555555555555,13,57,59.0,B12,Diesel,A,393.0,Centre,True,69.69,366.57
44435,1.0,6.666666666666666,14,48,68.0,B12,Diesel,B,393.0,Centre,False,0.0,261.76
44436,1.0,6.944444444444445,15,55,50.0,B12,Regular,B,393.0,Centre,False,0.0,392.16
44437,1.0,6.944444444444445,15,55,50.0,B12,Regular,A,393.0,Centre,False,0.0,87.02
44437,1.0,6.944444444444445,15,55,50.0,B12,Regular,A,393.0,Centre,False,0.0,334.14
44438,1.0,6.388888888888889,10,56,50.0,B12,Diesel,A,393.0,Centre,False,0.0,338.68
44439,1.0,8.055555555555555,2,56,50.0,B12,Diesel,A,393.0,Centre,False,0.0,348.15
44439,1.0,8.055555555555555,2,56,50.0,B12,Diesel,A,393.0,Centre,False,0.0,355.11
44440,1.0,6.805555555555555,11,52,77.0,B12,Diesel,A,393.0,Centre,True,126.46,378.99
44440,1.0,6.805555555555555,11,52,77.0,B12,Diesel,A,393.0,Centre,True,68.79,390.35
44440,1.0,6.805555555555555,11,52,77.0,B12,Diesel,A,393.0,Centre,False,0.0,386.47
44441,1.0,7.083333333333334,14,50,77.0,B12,Diesel,A,393.0,Centre,True,104.385,571.69
44441,1.0,7.083333333333334,14,50,77.0,B12,Diesel,A,393.0,Centre,True,51.95,561.19
44441,1.0,7.083333333333334,14,50,77.0,B12,Diesel,A,393.0,Centre,False,0.0,571.69
44442,1.0,6.388888888888889,11,29,59.0,B12,Diesel,A,393.0,Centre,True,882.0,279.67
44442,1.0,6.388888888888889,11,29,59.0,B12,Diesel,A,393.0,Centre,False,0.0,444.98
44443,1.0,7.666666666666666,12,51,59.0,B12,Diesel,A,393.0,Centre,False,0.0,312.08
44444,1.0,6.944444444444445,18,65,50.0,B12,Regular,A,393.0,Centre,False,0.0,323.14
44444,1.0,6.944444444444445,18,65,50.0,B12,Regular,A,393.0,Centre,False,0.0,332.84
44444,1.0,6.944444444444445,18,65,50.0,B12,Regular,A,393.0,Centre,False,0.0,299.67
44445,1.0,6.138888888888889,40,66,68.0,B12,Diesel,A,393.0,Centre,False,0.0,88.82
44445,1.0,6.138888888888889,40,66,68.0,B12,Diesel,A,393.0,Centre,False,0.0,84.53
44445,1.0,6.138888888888889,40,66,68.0,B12,Diesel,A,393.0,Centre,False,0.0,84.53
44446,1.0,5.972222222222222,11,37,50.0,B12,Diesel,A,393.0,Centre,False,0.0,355.16
44446,1.0,5.972222222222222,11,37,50.0,B12,Diesel,A,393.0,Centre,False,0.0,358.72
44446,1.0,5.972222222222222,11,37,50.0,B12,Diesel,A,393.0,Centre,False,0.0,358.72
44447,1.0,5.861111111111111,19,65,59.0,B12,Diesel,A,393.0,Centre,False,0.0,289.43
44447,1.0,5.861111111111111,19,65,59.0,B12,Diesel,A,393.0,Centre,False,0.0,288.98
44447,1.0,5.861111111111111,19,65,59.0,B12,Diesel,A,393.0,Centre,False,0.0,291.63
44448,1.0,6.638888888888889,11,73,50.0,B12,Diesel,A,393.0,Centre,False,0.0,347.38
44449,1.0,6.638888888888889,11,73,50.0,B12,Diesel,A,393.0,Centre,False,0.0,321.27
44450,1.0,6.277777777777778,12,67,149.0,B12,Diesel,A,393.0,Centre,False,0.0,379.58
44450,1.0,6.277777777777778,12,67,149.0,B12,Diesel,A,393.0,Centre,False,0.0,390.98
44450,1.0,6.277777777777778,12,67,149.0,B12,Diesel,A,393.0,Centre,False,0.0,347.41
44451,1.0,6.277777777777778,12,70,149.0,B12,Diesel,A,393.0,Centre,False,0.0,306.31
44451,1.0,6.277777777777778,12,70,149.0,B12,Diesel,A,393.0,Centre,False,0.0,306.31
44451,1.0,6.277777777777778,12,70,149.0,B12,Diesel,A,393.0,Centre,False,0.0,307.84
44452,1.0,9.36111111111111,16,69,50.0,B12,Diesel,A,393.0,Centre,False,0.0,463.47
44452,1.0,9.36111111111111,16,69,50.0,B12,Diesel,A,393.0,Centre,False,0.0,470.42
44452,1.0,9.36111111111111,16,69,50.0,B12,Diesel,A,393.0,Centre,False,0.0,463.36
44453,1.0,8.416666666666668,14,72,59.0,B12,Diesel,A,393.0,Centre,True,207.52,298.31
44453,1.0,8.416666666666668,14,72,59.0,B12,Diesel,A,393.0,Centre,False,0.0,307.27
44454,1.0,5.861111111111111,15,61,50.0,B12,Diesel,A,393.0,Centre,False,0.0,335.5
44454,1.0,5.861111111111111,15,61,50.0,B12,Diesel,A,393.0,Centre,False,0.0,310.33
44454,1.0,5.861111111111111,15,61,50.0,B12,Diesel,A,393.0,Centre,False,0.0,307.22
44455,1.0,7.527777777777778,15,66,59.0,B12,Diesel,A,393.0,Centre,False,0.0,313.49
44455,1.0,7.527777777777778,15,66,59.0,B12,Diesel,A,393.0,Centre,False,0.0,308.79
44455,1.0,7.527777777777778,15,66,59.0,B12,Diesel,A,393.0,Centre,False,0.0,310.33
44456,1.0,6.722222222222222,11,69,50.0,B12,Regular,A,393.0,Centre,False,0.0,456.59
44456,1.0,6.722222222222222,11,69,50.0,B12,Regular,A,393.0,Centre,False,0.0,468.02
44456,1.0,6.722222222222222,11,69,50.0,B12,Regular,A,393.0,Centre,False,0.0,470.36
44457,1.0,5.416666666666667,26,64,77.0,B12,Regular,A,393.0,Centre,False,0.0,284.86
44457,1.0,5.416666666666667,26,64,77.0,B12,Regular,A,393.0,Centre,False,0.0,285.05
44457,1.0,5.416666666666667,26,64,77.0,B12,Regular,A,393.0,Centre,False,0.0,258.83
44458,1.0,5.416666666666667,24,54,77.0,B12,Regular,A,393.0,Centre,False,0.0,215.71
44458,1.0,5.416666666666667,24,54,77.0,B12,Regular,A,393.0,Centre,False,0.0,209.21
44458,1.0,5.416666666666667,24,54,77.0,B12,Regular,A,393.0,Centre,False,0.0,195.97
44459,1.0,5.972222222222222,19,63,68.0,B12,Regular,A,393.0,Centre,False,0.0,295.25
44460,1.0,6.916666666666666,8,74,50.0,B12,Diesel,A,393.0,Centre,False,0.0,399.71
44461,1.0,6.444444444444445,11,60,131.0,B12,Diesel,A,393.0,Centre,False,0.0,347.9
44461,1.0,6.444444444444445,11,60,131.0,B12,Diesel,A,393.0,Centre,False,0.0,342.29
44461,1.0,6.444444444444445,11,60,131.0,B12,Diesel,A,393.0,Centre,False,0.0,337.15
44461,1.0,6.444444444444445,11,60,131.0,B12,Diesel,A,393.0,Centre,False,0.0,333.79
44462,1.0,7.361111111111111,13,57,77.0,B12,Regular,A,393.0,Centre,False,0.0,537.61
44462,1.0,7.361111111111111,13,57,77.0,B12,Regular,A,393.0,Centre,False,0.0,542.99
44463,1.0,6.333333333333334,27,64,131.0,B12,Regular,A,393.0,Centre,True,61.66,255.83
44463,1.0,6.333333333333334,27,64,131.0,B12,Regular,A,393.0,Centre,False,0.0,255.86
44463,1.0,6.333333333333334,27,64,131.0,B12,Regular,A,393.0,Centre,False,0.0,255.86
44464,1.0,4.027777777777778,16,61,50.0,B12,Regular,A,393.0,Centre,False,0.0,187.87
44464,1.0,4.027777777777778,16,61,50.0,B12,Regular,A,393.0,Centre,False,0.0,188.8
44464,1.0,4.027777777777778,16,61,50.0,B12,Regular,A,393.0,Centre,False,0.0,192.58
44465,1.0,7.222222222222222,2,69,68.0,B12,Diesel,A,393.0,Centre,True,1117.0,343.17
44465,1.0,7.222222222222222,2,69,68.0,B12,Diesel,A,393.0,Centre,False,0.0,365.48
44466,1.0,5.861111111111111,12,65,59.0,B12,Diesel,A,393.0,Centre,False,0.0,348.26
44467,1.0,6.916666666666666,8,68,50.0,B12,Diesel,A,393.0,Centre,False,0.0,238.33
44467,1.0,6.916666666666666,8,68,50.0,B12,Diesel,A,393.0,Centre,False,0.0,243.1
44468,1.0,6.388888888888889,16,56,59.0,B12,Diesel,A,393.0,Centre,False,0.0,295.46
44468,1.0,6.388888888888889,16,56,59.0,B12,Diesel,A,393.0,Centre,False,0.0,295.46
44468,1.0,6.388888888888889,16,56,59.0,B12,Diesel,A,393.0,Centre,False,0.0,292.94
44469,1.0,7.222222222222222,14,71,50.0,B12,Diesel,A,393.0,Centre,False,0.0,315.06
44470,1.0,7.666666666666666,11,69,95.0,B12,Regular,A,393.0,Centre,False,0.0,350.37
44471,1.0,5.972222222222222,12,66,86.0,B12,Diesel,A,393.0,Centre,False,0.0,297.94
44472,1.0,5.861111111111111,19,47,149.0,B12,Diesel,A,393.0,Centre,True,40.81666666666667,323.44
44472,1.0,5.861111111111111,19,47,149.0,B12,Diesel,A,393.0,Centre,True,99.605,307.1
44472,1.0,5.861111111111111,19,47,149.0,B12,Diesel,A,393.0,Centre,False,0.0,292.11
44473,1.0,5.833333333333333,18,63,50.0,B12,Diesel,A,393.0,Centre,False,0.0,263.58
44473,1.0,5.833333333333333,18,63,50.0,B12,Diesel,A,393.0,Centre,False,0.0,267.54
44474,1.0,7.777777777777778,8,58,50.0,B12,Diesel,A,393.0,Centre,False,0.0,345.66
44474,1.0,7.777777777777778,8,58,50.0,B12,Diesel,A,393.0,Centre,False,0.0,356.02
44474,1.0,7.777777777777778,8,58,50.0,B12,Diesel,A,393.0,Centre,False,0.0,357.8
44475,1.0,6.666666666666666,14,61,77.0,B12,Diesel,A,393.0,Centre,False,0.0,345.86
44476,1.0,5.694444444444445,19,59,77.0,B12,Diesel,A,393.0,Centre,True,269.15,811.05
44477,1.0,6.388888888888889,12,58,68.0,B12,Diesel,A,393.0,Centre,True,189.44,313.87
44477,1.0,6.388888888888889,12,58,68.0,B12,Diesel,A,393.0,Centre,False,0.0,315.43
44478,1.0,6.805555555555555,15,57,50.0,B12,Regular,A,393.0,Centre,False,0.0,308.34
44479,1.0,5.555555555555555,13,50,77.0,B12,Diesel,A,393.0,Centre,True,427.84,348.63
44479,1.0,5.555555555555555,13,50,77.0,B12,Diesel,A,393.0,Centre,False,0.0,350.39
44480,1.0,5.972222222222222,25,35,50.0,B12,Regular,A,393.0,Centre,False,0.0,269.39
44480,1.0,5.972222222222222,25,35,50.0,B12,Regular,A,393.0,Centre,False,0.0,268.52
44480,1.0,5.972222222222222,25,35,50.0,B12,Regular,A,393.0,Centre,False,0.0,269.87
44481,1.0,5.972222222222222,8,57,50.0,B12,Regular,A,393.0,Centre,False,0.0,304.71
44482,1.0,6.944444444444445,6,39,77.0,B12,Diesel,A,393.0,Centre,True,882.0,265.89
44483,1.0,6.666666666666666,18,53,59.0,B12,Diesel,A,393.0,Centre,False,0.0,324.85
44483,1.0,6.666666666666666,18,53,59.0,B12,Diesel,A,393.0,Centre,False,0.0,631.95
44483,1.0,6.666666666666666,18,53,59.0,B12,Diesel,A,393.0,Centre,False,0.0,529.29
44484,1.0,6.666666666666666,18,56,59.0,B12,Diesel,A,393.0,Centre,False,0.0,242.58
44485,1.0,5.972222222222222,11,31,113.0,B12,Diesel,A,393.0,Centre,True,175.11,297.99
44486,1.0,8.055555555555555,22,56,68.0,B12,Diesel,A,393.0,Centre,True,153.405,349.61
44487,1.0,6.666666666666666,18,47,77.0,B12,Regular,A,393.0,Centre,True,882.0,284.03
44487,1.0,6.666666666666666,18,47,77.0,B12,Regular,A,393.0,Centre,False,0.0,292.56
44487,1.0,6.666666666666666,18,47,77.0,B12,Regular,A,393.0,Centre,False,0.0,310.12
44488,1.0,7.5,4,53,59.0,B12,Diesel,A,393.0,Centre,False,0.0,367.73
44488,1.0,7.5,4,53,59.0,B12,Diesel,A,393.0,Centre,False,0.0,375.1
44488,1.0,7.5,4,53,59.0,B12,Diesel,A,393.0,Centre,False,0.0,369.48
44489,1.0,7.5,4,56,59.0,B12,Diesel,A,393.0,Centre,False,0.0,560.72
44489,1.0,7.5,4,56,59.0,B12,Diesel,A,393.0,Centre,False,0.0,555.12
44490,1.0,6.388888888888889,7,52,50.0,B12,Diesel,A,393.0,Centre,False,0.0,271.14
44490,1.0,6.388888888888889,7,52,50.0,B12,Diesel,A,393.0,Centre,False,0.0,279.27
44490,1.0,6.388888888888889,7,52,50.0,B12,Diesel,A,393.0,Centre,False,0.0,279.27
44491,1.0,5.416666666666667,22,39,77.0,B12,Regular,A,393.0,Centre,False,0.0,248.54
44492,1.0,7.027777777777778,22,54,50.0,B12,Diesel,A,393.0,Centre,False,0.0,312.98
44492,1.0,7.027777777777778,22,54,50.0,B12,Diesel,A,393.0,Centre,False,0.0,319.24
44493,1.0,7.083333333333334,6,51,68.0,B12,Diesel,A,393.0,Centre,True,105.56,136.55
44493,1.0,7.083333333333334,6,51,68.0,B12,Diesel,A,393.0,Centre,False,0.0,676.95
44494,1.0,8.055555555555555,3,51,113.0,B12,Diesel,A,393.0,Centre,True,141.656,995.66
44494,1.0,8.055555555555555,3,51,113.0,B12,Diesel,A,393.0,Centre,True,95.30333333333334,926.43
44494,1.0,8.055555555555555,3,51,113.0,B12,Diesel,A,393.0,Centre,False,0.0,1000.53
44495,1.0,7.0,1,51,86.0,B12,Diesel,A,393.0,Centre,True,56.08,439.81
44495,1.0,7.0,1,51,86.0,B12,Diesel,A,393.0,Centre,False,0.0,523.11
44496,1.0,5.333333333333333,16,51,77.0,B12,Regular,A,393.0,Centre,True,140.97333333333333,279.84
44496,1.0,5.333333333333333,16,51,77.0,B12,Regular,A,393.0,Centre,False,0.0,286.83
44497,1.0,7.277777777777778,4,52,50.0,B12,Regular,A,393.0,Centre,False,0.0,261.75
44498,1.0,8.055555555555555,14,50,50.0,B12,Diesel,A,393.0,Centre,False,0.0,715.63
44499,1.0,4.0,5,59,59.0,B12,Regular,A,393.0,Centre,False,0.0,129.38
44499,1.0,4.0,5,59,59.0,B12,Regular,A,393.0,Centre,False,0.0,133.26
44500,1.0,7.222222222222222,15,49,50.0,B12,Diesel,A,393.0,Centre,False,0.0,302.17
44500,1.0,7.222222222222222,15,49,50.0,B12,Diesel,A,393.0,Centre,False,0.0,311.23
44500,1.0,7.222222222222222,15,49,50.0,B12,Diesel,A,393.0,Centre,False,0.0,311.24
44501,1.0,5.555555555555555,18,40,140.0,B12,Regular,A,393.0,Centre,False,0.0,244.49
44501,1.0,5.555555555555555,18,40,140.0,B12,Regular,A,393.0,Centre,False,0.0,256.1
44502,1.0,6.444444444444445,8,49,50.0,B12,Diesel,A,393.0,Centre,False,0.0,359.29
44502,1.0,6.444444444444445,8,49,50.0,B12,Diesel,A,393.0,Centre,False,0.0,362.88
44503,1.0,6.944444444444445,18,51,203.0,B12,Diesel,A,393.0,Centre,True,124.58,285.62
44504,1.0,6.75,14,48,50.0,B12,Regular,A,393.0,Centre,False,0.0,295.18
44504,1.0,6.75,14,48,50.0,B12,Regular,A,393.0,Centre,False,0.0,301.09
44505,1.0,7.666666666666666,11,49,77.0,B12,Diesel,A,393.0,Centre,False,0.0,368.39
44505,1.0,7.666666666666666,11,49,77.0,B12,Diesel,A,393.0,Centre,False,0.0,377.61
44505,1.0,7.666666666666666,11,49,77.0,B12,Diesel,A,393.0,Centre,False,0.0,373.84
44506,1.0,6.166666666666666,0,49,86.0,B12,Regular,A,393.0,Centre,False,0.0,253.65
44507,1.0,7.083333333333334,3,45,50.0,B12,Diesel,A,393.0,Centre,False,0.0,565.37
44507,1.0,7.083333333333334,3,45,50.0,B12,Diesel,A,393.0,Centre,False,0.0,581.91
44507,1.0,7.083333333333334,3,45,50.0,B12,Diesel,A,393.0,Centre,False,0.0,581.89
44508,1.0,6.388888888888889,7,45,77.0,B12,Diesel,A,393.0,Centre,False,0.0,299.25
44509,1.0,7.222222222222222,30,43,122.0,B12,Regular,A,393.0,Centre,False,0.0,496.95
44509,1.0,7.222222222222222,30,43,122.0,B12,Regular,A,393.0,Centre,False,0.0,499.43
44510,1.0,7.222222222222222,30,48,122.0,B12,Regular,A,393.0,Centre,False,0.0,81.37
44511,1.0,6.388888888888889,16,49,50.0,B12,Diesel,A,393.0,Centre,False,0.0,262.2
44511,1.0,6.388888888888889,16,49,50.0,B12,Diesel,A,393.0,Centre,False,0.0,267.44
44512,1.0,6.388888888888889,16,49,50.0,B12,Diesel,A,393.0,Centre,False,0.0,462.8
44512,1.0,6.388888888888889,16,49,50.0,B12,Diesel,A,393.0,Centre,False,0.0,453.78
44513,1.0,7.083333333333334,1,49,50.0,B12,Diesel,A,393.0,Centre,False,0.0,472.74
44514,1.0,6.666666666666666,2,46,86.0,B12,Regular,A,393.0,Centre,False,0.0,647.02
44514,1.0,6.666666666666666,2,46,86.0,B12,Regular,A,393.0,Centre,False,0.0,841.54
44514,1.0,6.666666666666666,2,46,86.0,B12,Regular,A,393.0,Centre,False,0.0,324.82
44515,1.0,5.972222222222222,10,42,59.0,B12,Diesel,A,393.0,Centre,True,76.04,311.57
44515,1.0,5.972222222222222,10,42,59.0,B12,Diesel,A,393.0,Centre,False,0.0,295.99
44515,1.0,5.972222222222222,10,42,59.0,B12,Diesel,A,393.0,Centre,False,0.0,297.46
44516,1.0,6.388888888888889,13,48,77.0,B12,Diesel,A,393.0,Centre,True,79.24,164.87
44517,1.0,6.388888888888889,13,48,77.0,B12,Diesel,A,393.0,Centre,False,0.0,297.56
44518,1.0,5.833333333333333,16,48,50.0,B12,Diesel,A,393.0,Centre,False,0.0,245.47
44519,1.0,6.75,21,47,95.0,B12,Diesel,A,393.0,Centre,False,0.0,255.59
44520,1.0,6.194444444444445,11,23,50.0,B12,Regular,B,393.0,Centre,False,0.0,383.03
44520,1.0,6.194444444444445,11,23,50.0,B12,Regular,B,393.0,Centre,False,0.0,388.78
44520,1.0,6.194444444444445,11,23,50.0,B12,Regular,B,393.0,Centre,False,0.0,382.94
44521,1.0,5.972222222222222,12,22,68.0,B12,Regular,B,393.0,Centre,False,0.0,324.61
44521,1.0,5.972222222222222,12,22,68.0,B12,Regular,B,393.0,Centre,False,0.0,327.86
44521,1.0,5.972222222222222,12,22,68.0,B12,Regular,B,393.0,Centre,False,0.0,326.22
44522,1.0,6.333333333333334,12,31,50.0,B12,Diesel,B,393.0,Centre,False,0.0,279.79
44523,1.0,6.333333333333334,2,31,95.0,B12,Regular,B,393.0,Centre,True,229.51999999999998,160.0
44523,1.0,6.333333333333334,2,31,95.0,B12,Regular,B,393.0,Centre,True,42.165,165.59
44523,1.0,6.333333333333334,2,31,95.0,B12,Regular,B,393.0,Centre,True,177.76,167.25
44524,1.0,5.972222222222222,15,28,50.0,B12,Regular,B,393.0,Centre,False,0.0,230.32
44524,1.0,5.972222222222222,15,28,50.0,B12,Regular,B,393.0,Centre,False,0.0,230.33
44524,1.0,5.972222222222222,15,28,50.0,B12,Regular,B,393.0,Centre,False,0.0,238.43
44525,1.0,6.805555555555555,12,26,95.0,B12,Regular,B,393.0,Centre,False,0.0,640.33
44526,1.0,6.944444444444445,14,27,113.0,B12,Regular,B,393.0,Centre,False,0.0,353.22
44526,1.0,6.944444444444445,14,27,113.0,B12,Regular,B,393.0,Centre,False,0.0,363.82
44526,1.0,6.944444444444445,14,27,113.0,B12,Regular,B,393.0,Centre,False,0.0,358.35
44527,1.0,6.944444444444445,14,28,113.0,B12,Regular,B,393.0,Centre,True,227.89666666666668,364.13
44527,1.0,6.944444444444445,14,28,113.0,B12,Regular,B,393.0,Centre,False,0.0,608.31
44527,1.0,6.944444444444445,14,28,113.0,B12,Regular,B,393.0,Centre,False,0.0,364.13
44528,1.0,5.972222222222222,13,28,50.0,B12,Regular,B,393.0,Centre,False,0.0,251.55
44528,1.0,5.972222222222222,13,28,50.0,B12,Regular,B,393.0,Centre,False,0.0,259.1
44528,1.0,5.972222222222222,13,28,50.0,B12,Regular,B,393.0,Centre,False,0.0,255.22
44528,1.0,5.972222222222222,13,28,50.0,B12,Regular,B,393.0,Centre,False,0.0,252.69
44529,1.0,6.333333333333334,11,30,50.0,B12,Diesel,A,393.0,Centre,False,0.0,252.38
44529,1.0,6.333333333333334,11,30,50.0,B12,Diesel,A,393.0,Centre,False,0.0,257.44
44529,1.0,6.333333333333334,11,30,50.0,B12,Diesel,A,393.0,Centre,False,0.0,254.87
44530,1.0,7.666666666666666,9,27,59.0,B12,Diesel,B,393.0,Centre,True,454.67,384.01
44530,1.0,7.666666666666666,9,27,59.0,B12,Diesel,B,393.0,Centre,False,0.0,395.53
44530,1.0,7.666666666666666,9,27,59.0,B12,Diesel,B,393.0,Centre,False,0.0,403.44
44531,1.0,6.944444444444445,11,24,77.0,B12,Regular,A,393.0,Centre,False,0.0,285.83
44531,1.0,6.944444444444445,11,24,77.0,B12,Regular,A,393.0,Centre,False,0.0,285.83
44531,1.0,6.944444444444445,11,24,77.0,B12,Regular,A,393.0,Centre,False,0.0,276.46
44532,1.0,4.027777777777778,15,28,50.0,B12,Regular,B,393.0,Centre,False,0.0,131.65
44532,1.0,4.027777777777778,15,28,50.0,B12,Regular,B,393.0,Centre,False,0.0,133.63
44532,1.0,4.027777777777778,15,28,50.0,B12,Regular,B,393.0,Centre,False,0.0,134.96
44533,1.0,8.416666666666668,9,34,68.0,B12,Diesel,A,393.0,Centre,True,41.685,291.12
44534,1.0,6.388888888888889,14,26,77.0,B12,Regular,B,393.0,Centre,False,0.0,290.27
44535,1.0,5.666666666666667,12,31,50.0,B12,Regular,B,393.0,Centre,False,0.0,286.45
44535,1.0,5.666666666666667,12,31,50.0,B12,Regular,B,393.0,Centre,False,0.0,296.47
44535,1.0,5.666666666666667,12,31,50.0,B12,Regular,B,393.0,Centre,False,0.0,296.46
44536,1.0,5.833333333333333,17,31,50.0,B12,Diesel,B,393.0,Centre,False,0.0,279.6
44536,1.0,5.833333333333333,17,31,50.0,B12,Diesel,B,393.0,Centre,False,0.0,282.39
44536,1.0,5.833333333333333,17,31,50.0,B12,Diesel,B,393.0,Centre,False,0.0,267.05
44537,1.0,6.388888888888889,9,28,59.0,B12,Diesel,B,393.0,Centre,False,0.0,353.67
44537,1.0,6.388888888888889,9,28,59.0,B12,Diesel,B,393.0,Centre,False,0.0,360.73
44537,1.0,6.388888888888889,9,28,59.0,B12,Diesel,B,393.0,Centre,False,0.0,358.92
44538,1.0,6.888888888888889,21,31,50.0,B12,Diesel,B,393.0,Centre,False,0.0,412.01
44539,1.0,6.805555555555555,3,31,77.0,B12,Diesel,B,393.0,Centre,False,0.0,437.68
44539,1.0,6.805555555555555,3,31,77.0,B12,Diesel,B,393.0,Centre,False,0.0,409.0
44539,1.0,6.805555555555555,3,31,77.0,B12,Diesel,B,393.0,Centre,False,0.0,356.96
44540,1.0,5.972222222222222,13,25,68.0,B12,Regular,B,393.0,Centre,False,0.0,303.88
44540,1.0,5.972222222222222,13,25,68.0,B12,Regular,B,393.0,Centre,False,0.0,314.52
44541,1.0,5.972222222222222,13,30,68.0,B12,Regular,B,393.0,Centre,False,0.0,323.38
44541,1.0,5.972222222222222,13,30,68.0,B12,Regular,B,393.0,Centre,False,0.0,325.03
44542,1.0,6.25,7,23,59.0,B12,Regular,B,393.0,Centre,False,0.0,389.86
44542,1.0,6.25,7,23,59.0,B12,Regular,B,393.0,Centre,False,0.0,399.62
44543,1.0,4.416666666666667,8,21,59.0,B12,Regular,B,393.0,Centre,False,0.0,373.69
44544,1.0,7.0,13,29,122.0,B12,Diesel,B,393.0,Centre,False,0.0,312.66
44544,1.0,7.0,13,29,122.0,B12,Diesel,B,393.0,Centre,False,0.0,312.76
44544,1.0,7.0,13,29,122.0,B12,Diesel,B,393.0,Centre,False,0.0,309.65
44545,1.0,5.777777777777778,8,25,59.0,B12,Diesel,A,393.0,Centre,True,67.11,257.48
44545,1.0,5.777777777777778,8,25,59.0,B12,Diesel,A,393.0,Centre,False,0.0,266.49
44545,1.0,5.777777777777778,8,25,59.0,B12,Diesel,A,393.0,Centre,False,0.0,262.49
44546,1.0,6.805555555555555,12,21,59.0,B12,Regular,B,393.0,Centre,False,0.0,293.15
44546,1.0,6.805555555555555,12,21,59.0,B12,Regular,B,393.0,Centre,False,0.0,301.95
44547,1.0,6.388888888888889,11,23,59.0,B12,Diesel,B,393.0,Centre,True,137.66,379.97
44547,1.0,6.388888888888889,11,23,59.0,B12,Diesel,B,393.0,Centre,False,0.0,391.37
44547,1.0,6.388888888888889,11,23,59.0,B12,Diesel,B,393.0,Centre,False,0.0,385.5
44548,1.0,5.5,18,32,50.0,B12,Diesel,B,393.0,Centre,False,0.0,177.92
44548,1.0,5.5,18,32,50.0,B12,Diesel,B,393.0,Centre,False,0.0,281.56
44549,1.0,6.805555555555555,4,35,59.0,B12,Diesel,B,393.0,Centre,False,0.0,227.63
44550,1.0,5.666666666666667,12,35,77.0,B12,Regular,B,393.0,Centre,False,0.0,284.27
44551,1.0,6.944444444444445,16,32,59.0,B12,Regular,A,393.0,Centre,True,84.16,242.87
44551,1.0,6.944444444444445,16,32,59.0,B12,Regular,A,393.0,Centre,False,0.0,252.58
44552,1.0,5.972222222222222,15,28,50.0,B12,Regular,B,393.0,Centre,False,0.0,319.86
44552,1.0,5.972222222222222,15,28,50.0,B12,Regular,B,393.0,Centre,False,0.0,329.23
44553,1.0,6.444444444444445,4,28,167.0,B12,Diesel,B,393.0,Centre,True,1856.43,723.79
44553,1.0,6.444444444444445,4,28,167.0,B12,Diesel,B,393.0,Centre,False,0.0,622.81
44553,1.0,6.444444444444445,4,28,167.0,B12,Diesel,B,393.0,Centre,False,0.0,326.5
44554,1.0,6.666666666666666,15,31,50.0,B12,Diesel,A,393.0,Centre,False,0.0,387.42
44555,1.0,5.833333333333333,17,22,104.0,B12,Diesel,B,393.0,Centre,False,0.0,306.0
44555,1.0,5.833333333333333,17,22,104.0,B12,Diesel,B,393.0,Centre,False,0.0,309.05
44555,1.0,5.833333333333333,17,22,104.0,B12,Diesel,B,393.0,Centre,False,0.0,282.91
44556,1.0,5.833333333333333,12,30,68.0,B12,Diesel,A,393.0,Centre,True,4252.01,273.3
44556,1.0,5.833333333333333,12,30,68.0,B12,Diesel,A,393.0,Centre,False,0.0,420.91
44557,1.0,6.666666666666666,15,34,86.0,B12,Diesel,B,393.0,Centre,False,0.0,269.76
44558,1.0,6.388888888888889,55,34,77.0,B12,Regular,B,393.0,Centre,False,0.0,71.64
44559,1.0,6.666666666666666,11,20,140.0,B12,Diesel,B,393.0,Centre,False,0.0,407.72
44560,1.0,6.944444444444445,12,29,122.0,B12,Diesel,A,393.0,Centre,False,0.0,499.57
44561,1.0,6.388888888888889,8,22,50.0,B12,Diesel,A,393.0,Centre,False,0.0,334.6
44561,1.0,6.388888888888889,8,22,50.0,B12,Diesel,A,393.0,Centre,False,0.0,337.94
44561,1.0,6.388888888888889,8,22,50.0,B12,Diesel,A,393.0,Centre,False,0.0,332.86
44562,1.0,6.666666666666666,13,33,122.0,B12,Diesel,A,393.0,Centre,False,0.0,148.49
44562,1.0,6.666666666666666,13,33,122.0,B12,Diesel,A,393.0,Centre,False,0.0,355.52
44563,1.0,6.666666666666666,13,33,122.0,B12,Diesel,A,393.0,Centre,False,0.0,353.08
44563,1.0,6.666666666666666,13,33,122.0,B12,Diesel,A,393.0,Centre,False,0.0,388.39
44564,1.0,6.111111111111111,7,25,50.0,B12,Regular,B,393.0,Centre,False,0.0,310.04
44564,1.0,6.111111111111111,7,25,50.0,B12,Regular,B,393.0,Centre,False,0.0,314.7
44564,1.0,6.111111111111111,7,25,50.0,B12,Regular,B,393.0,Centre,False,0.0,311.56
44565,1.0,6.25,7,32,50.0,B12,Regular,B,393.0,Centre,False,0.0,258.77
